id1,id2,friended_on
515,770,2015-06-15
526,429,2013-11-16
530,307,2014-06-18
523,525,2011-08-16
521,589,2015-07-28
519,652,2015-11-23
532,249,2015-11-17
537,99,2013-07-08
533,226,2015-06-13
539,40,2015-10-31
539,44,2015-09-10
536,137,2014-02-22
540,14,2015-12-04
514,822,2015-12-07
535,171,2013-12-15
531,297,2015-12-12
539,52,2015-12-31
525,488,2015-11-26
536,148,2012-05-09
532,273,2014-11-02
512,894,2014-06-12
537,119,2013-04-28
527,430,2013-02-14
517,745,2015-07-25
520,652,2015-11-10
520,653,2015-10-18
518,716,2013-12-21
516,780,2015-06-17
515,812,2015-03-13
515,813,2015-07-28
540,40,2015-03-14
535,195,2012-12-10
528,413,2015-11-16
512,910,2015-05-30
526,477,2015-08-13
539,74,2015-10-17
522,602,2015-03-01
516,788,2014-12-12
521,636,2015-06-01
536,171,2015-01-21
528,419,2015-12-01
540,51,2015-08-16
514,858,2015-12-03
523,579,2015-08-02
535,207,2012-03-04
540,53,2015-05-31
528,427,2015-09-10
531,335,2015-12-11
539,87,2015-10-29
525,523,2011-08-16
513,895,2015-07-17
515,833,2015-09-22
521,651,2015-05-05
532,310,2015-01-24
521,652,2015-09-17
537,157,2014-07-06
539,99,2015-09-06
529,410,2005-05-14
524,566,2010-07-03
535,226,2015-02-16
541,40,2014-10-06
535,228,2015-06-17
529,415,2008-04-19
520,696,2008-04-04
511,977,2006-11-17
512,947,2015-12-04
539,110,2015-11-06
542,17,2013-11-12
532,328,2015-09-08
517,793,2014-10-15
511,980,2005-05-18
539,112,2015-12-27
532,330,2015-05-17
512,951,2014-11-15
527,486,2011-01-05
532,332,2015-12-12
511,985,2012-12-31
521,677,2015-07-12
512,957,2014-07-12
532,338,2015-09-22
513,927,2015-10-07
511,990,2015-12-13
525,557,2015-12-05
519,744,2014-11-26
536,218,2011-03-20
533,311,2015-02-16
539,125,2015-12-08
525,561,2009-04-13
527,499,2015-07-28
537,189,2014-12-02
511,996,2015-09-06
527,503,2009-04-21
517,815,2013-01-21
532,350,2015-11-10
532,351,2015-12-12
518,786,2013-06-08
535,261,2006-10-06
522,664,2014-10-27
528,478,2015-12-27
537,200,2014-09-17
518,789,2015-07-18
512,976,2014-11-10
533,327,2015-02-23
542,49,2014-07-15
529,453,2015-02-16
514,918,2015-10-29
525,579,2011-01-25
542,56,2015-11-14
517,831,2015-10-02
518,801,2014-06-27
513,957,2014-05-12
536,245,2014-04-17
531,402,2015-12-24
537,216,2014-02-11
523,652,2015-12-07
531,405,2015-12-17
543,34,2012-09-14
515,904,2015-04-26
539,161,2015-11-03
523,658,2015-04-05
541,100,2014-08-26
539,163,2015-12-19
540,136,2015-02-15
527,539,2015-09-14
535,294,2015-12-19
544,17,2011-01-17
516,886,2011-04-07
539,174,2015-09-07
529,485,2011-08-12
525,610,2011-09-02
541,114,2014-10-17
536,269,2014-06-22
529,488,2015-10-15
520,767,2015-08-02
532,395,2015-06-13
540,147,2015-02-03
536,272,2014-12-08
540,149,2015-03-05
529,493,2014-10-02
541,121,2014-11-05
527,557,2015-08-12
543,61,2015-09-14
513,991,2015-11-28
516,899,2011-06-28
533,377,2015-12-03
523,688,2013-10-15
516,906,2015-09-27
540,163,2015-05-30
534,349,2007-08-12
536,292,2014-06-20
527,573,2014-06-29
520,791,2015-06-10
520,794,2015-08-06
519,826,2011-01-18
539,207,2015-12-10
533,394,2015-09-29
515,953,2015-05-30
538,241,2015-12-16
525,644,2015-06-19
524,676,2014-06-08
527,584,2015-09-26
529,522,2015-04-15
527,585,2010-09-08
537,276,2013-10-25
536,307,2013-10-15
517,896,2008-12-05
545,29,2013-11-22
525,652,2015-10-12
522,745,2015-10-15
524,683,2011-07-19
530,497,2014-07-03
530,498,2015-11-05
532,437,2015-08-25
536,314,2011-02-16
522,748,2014-11-02
514,998,2015-11-11
525,658,2013-12-24
531,473,2015-12-27
514,1000,2015-12-08
540,195,2015-12-18
539,227,2015-09-07
529,540,2015-11-01
538,262,2015-12-03
537,294,2015-04-10
515,976,2015-12-03
546,16,2014-04-19
518,887,2015-10-18
541,176,2015-07-26
535,368,2012-07-27
517,929,2015-12-19
515,991,2015-07-01
517,934,2014-06-20
547,4,2015-03-25
529,564,2012-06-09
525,688,2009-08-13
541,194,2014-10-13
532,474,2014-10-09
527,630,2008-06-12
539,260,2015-09-06
545,75,2015-06-23
528,604,2015-09-02
526,668,2014-01-15
540,235,2015-12-01
538,297,2013-03-29
533,454,2015-02-02
545,84,2005-02-19
523,766,2011-05-26
521,829,2015-09-08
529,581,2011-12-30
536,364,2014-03-08
516,984,2013-05-09
523,769,2015-04-13
540,242,2015-12-19
541,213,2015-07-11
543,152,2013-11-15
544,121,2014-04-30
537,341,2013-06-02
523,776,2010-09-23
548,6,2015-04-15
516,998,2015-03-17
530,565,2013-12-10
520,877,2014-08-09
548,10,2015-01-18
545,103,2009-03-13
525,724,2015-11-04
520,879,2011-12-04
536,384,2015-12-31
531,540,2015-12-15
545,107,2015-01-18
530,574,2013-09-25
518,947,2014-09-20
519,918,2015-11-22
538,329,2014-10-16
529,609,2006-12-13
539,301,2015-09-08
548,22,2015-04-09
547,53,2013-06-15
521,859,2015-05-28
544,147,2015-07-11
537,364,2013-10-23
548,23,2015-08-23
532,519,2015-05-23
543,179,2012-08-10
535,428,2013-10-20
535,430,2008-11-14
518,959,2007-10-01
517,992,2008-08-06
549,1,2014-01-23
535,435,2008-09-22
520,901,2014-05-10
535,439,2014-01-13
526,720,2015-12-10
519,938,2014-07-29
533,505,2015-11-25
518,970,2013-07-11
543,196,2009-07-02
540,291,2015-09-08
523,820,2015-10-16
544,170,2014-06-04
533,512,2015-04-09
520,918,2015-12-03
535,454,2011-07-06
521,891,2015-07-13
537,397,2015-12-24
543,212,2014-01-04
548,57,2015-12-11
529,647,2013-10-05
532,556,2014-11-08
547,91,2015-04-23
529,652,2015-12-29
550,1,2012-11-23
546,126,2015-07-20
535,468,2015-05-07
550,4,2015-02-11
531,593,2015-12-14
532,563,2014-10-01
550,6,2014-02-25
535,473,2015-03-29
529,659,2015-10-23
527,721,2014-02-28
550,8,2011-10-10
520,942,2009-02-14
543,230,2015-12-09
528,695,2015-10-24
536,447,2013-06-18
546,138,2010-07-10
531,603,2015-12-17
535,480,2015-10-07
520,945,2015-10-05
542,264,2014-04-27
545,173,2009-11-17
525,794,2014-05-27
529,671,2013-05-06
527,734,2015-01-04
535,487,2010-06-09
548,86,2015-10-08
524,830,2012-02-29
534,521,2015-05-07
536,460,2011-12-16
522,894,2015-02-21
548,90,2015-08-03
537,433,2015-06-08
535,495,2013-10-27
549,61,2015-12-29
535,496,2014-10-29
537,434,2015-09-01
536,467,2013-04-22
546,159,2014-01-13
539,378,2015-08-30
532,595,2015-03-05
536,471,2015-09-13
540,348,2015-05-06
520,968,2015-10-11
520,971,2014-03-07
548,105,2015-11-02
535,513,2015-08-08
525,826,2012-09-04
541,330,2015-06-25
521,951,2015-08-11
523,889,2014-10-22
533,579,2015-10-26
539,394,2015-08-31
532,611,2014-12-26
521,955,2015-07-14
550,56,2015-11-06
544,243,2012-09-09
533,588,2015-05-05
547,154,2013-01-24
548,123,2015-12-19
533,589,2015-07-23
549,94,2013-09-17
539,406,2015-09-10
548,127,2015-09-30
525,841,2012-10-14
552,5,2013-02-06
531,657,2015-12-27
521,968,2015-10-25
535,536,2015-04-29
540,382,2015-01-16
552,12,2015-07-07
537,477,2013-02-07
535,540,2015-11-05
545,230,2015-11-06
539,417,2015-08-29
529,733,2011-11-29
552,20,2012-01-05
549,115,2013-01-28
527,798,2014-04-06
548,148,2015-09-09
537,490,2014-09-07
529,740,2015-05-18
529,742,2015-06-11
521,992,2015-08-05
548,156,2015-01-18
543,314,2009-10-24
550,98,2012-01-07
524,904,2015-07-08
539,439,2015-10-18
549,132,2013-10-09
536,535,2015-04-29
523,939,2015-04-16
535,567,2012-07-26
543,321,2009-01-16
543,326,2006-01-26
532,670,2015-06-20
542,362,2014-05-23
535,582,2015-06-27
543,335,2015-11-21
529,769,2015-04-17
542,367,2014-05-17
530,741,2014-08-05
527,835,2011-04-15
552,60,2015-02-10
522,991,2015-12-03
522,993,2015-01-03
541,406,2015-08-21
541,408,2015-02-13
523,966,2011-05-22
522,999,2015-03-07
531,720,2015-12-26
529,783,2010-07-04
545,291,2014-02-28
534,634,2011-04-10
549,174,2013-06-24
539,485,2015-09-20
553,51,2013-08-17
542,392,2013-02-01
539,487,2015-10-01
538,518,2015-10-05
529,799,2013-01-03
542,396,2009-12-10
551,118,2014-09-17
528,831,2015-08-21
538,522,2015-01-04
543,370,2014-09-01
549,185,2015-07-13
527,867,2015-12-27
525,931,2008-12-20
537,563,2014-04-25
529,812,2015-08-31
541,440,2014-10-01
545,319,2014-05-25
525,940,2011-10-15
545,323,2012-05-31
553,75,2013-09-28
541,448,2014-08-11
540,480,2015-12-23
555,16,2009-12-28
535,636,2014-06-26
537,577,2012-02-17
525,951,2006-12-04
548,239,2015-05-04
534,674,2011-04-10
525,954,2015-03-21
531,769,2015-12-26
535,647,2014-12-23
532,741,2015-12-29
527,896,2010-07-30
537,587,2012-02-08
543,402,2011-07-19
540,496,2015-05-03
542,434,2015-10-10
539,527,2015-09-14
527,900,2015-01-29
525,963,2015-01-29
555,33,2010-05-09
549,220,2015-09-09
541,469,2015-10-03
554,69,2013-10-01
548,258,2015-01-26
533,725,2015-02-18
530,820,2014-03-20
527,914,2013-04-07
525,976,2014-06-16
549,233,2014-06-17
555,48,2011-04-22
552,142,2015-07-31
531,794,2015-12-12
533,733,2015-02-18
528,889,2015-11-20
553,117,2014-05-16
543,427,2014-01-04
525,986,2015-07-16
527,924,2009-12-25
542,460,2009-04-16
554,94,2015-04-26
542,466,2013-05-25
531,808,2015-12-22
540,529,2015-11-01
527,933,2012-11-20
543,437,2010-06-07
540,531,2015-12-15
539,563,2015-08-26
526,966,2015-01-24
528,906,2015-08-11
540,535,2015-11-05
537,629,2012-08-20
531,815,2015-12-11
544,413,2014-12-07
537,634,2013-04-06
556,45,2015-07-20
557,17,2015-10-18
533,762,2015-09-24
547,328,2013-12-19
534,732,2015-12-16
541,517,2015-03-21
552,176,2013-06-23
555,85,2014-05-06
538,613,2013-06-26
549,274,2015-12-20
529,894,2012-11-15
539,585,2015-12-26
531,833,2015-12-27
549,275,2015-11-17
530,866,2015-02-09
557,29,2015-11-10
527,965,2014-06-25
538,626,2015-11-08
527,970,2013-02-17
540,567,2015-04-14
535,724,2015-08-18
531,848,2015-12-22
553,167,2013-11-30
555,106,2012-11-26
545,417,2009-12-12
537,669,2013-04-16
539,607,2015-12-20
543,485,2014-06-12
532,828,2015-09-27
536,705,2015-05-28
536,706,2013-12-28
541,552,2015-05-12
540,583,2015-05-17
549,304,2015-10-05
539,614,2015-08-21
542,521,2015-07-02
532,833,2015-06-29
540,585,2015-11-30
546,401,2015-01-12
549,308,2014-11-12
558,29,2013-06-05
531,866,2015-12-13
538,651,2013-10-08
530,899,2014-05-05
546,404,2010-12-05
529,932,2013-02-20
558,33,2012-09-16
531,871,2015-12-17
541,562,2015-06-08
533,816,2015-05-14
547,382,2013-12-08
533,817,2015-12-27
548,352,2015-03-03
556,108,2015-07-25
542,544,2009-05-03
546,420,2015-11-30
554,178,2010-06-19
531,892,2015-12-31
539,648,2015-10-12
557,91,2015-11-05
542,557,2015-08-15
541,591,2015-05-03
556,127,2007-04-22
549,345,2015-10-25
552,255,2009-07-24
548,380,2015-04-26
536,755,2015-09-28
545,478,2013-04-07
553,231,2012-10-24
544,513,2015-09-08
559,49,2014-10-31
539,672,2015-09-19
542,579,2013-04-23
558,84,2008-08-08
546,457,2013-04-05
551,304,2015-05-22
534,831,2014-09-08
536,770,2013-12-07
529,987,2015-09-18
553,244,2014-06-04
557,120,2015-12-12
559,59,2015-05-23
540,648,2015-05-06
554,216,2012-10-12
533,868,2015-04-21
541,622,2014-10-22
531,932,2015-12-31
535,808,2008-03-14
534,840,2015-11-02
556,160,2013-06-12
537,751,2015-06-23
557,132,2015-09-14
539,693,2015-10-18
543,569,2014-12-03
543,570,2015-12-08
540,665,2015-02-03
535,820,2013-11-23
556,169,2013-10-26
544,542,2009-05-03
553,264,2012-07-17
553,265,2013-03-03
546,483,2015-10-19
545,514,2015-10-25
551,329,2014-08-17
536,795,2012-03-09
540,672,2015-09-30
545,518,2010-10-20
549,396,2015-07-28
557,149,2015-10-17
551,337,2013-07-25
559,93,2015-10-10
535,839,2014-10-25
534,872,2004-05-08
540,687,2015-01-29
541,656,2015-07-01
541,657,2014-11-25
550,379,2015-08-13
556,194,2009-10-22
553,287,2014-08-18
536,817,2015-11-22
561,44,2003-12-25
561,45,2015-09-04
542,635,2015-12-17
559,111,2015-05-25
543,610,2013-04-19
549,425,2014-09-12
557,177,2015-08-21
535,859,2013-09-16
541,674,2015-04-18
535,861,2008-05-26
550,396,2011-12-17
546,521,2015-07-05
536,835,2012-10-31
558,153,2015-06-19
537,806,2015-10-28
554,280,2014-01-09
555,255,2007-06-16
551,380,2008-12-30
548,473,2015-02-12
538,788,2013-03-27
540,728,2015-06-02
557,202,2015-12-24
554,297,2015-12-19
543,640,2013-02-06
543,641,2014-11-11
538,796,2015-01-06
554,301,2010-09-22
538,797,2015-05-02
544,612,2011-07-27
543,644,2015-03-24
549,458,2014-01-16
560,118,2014-10-29
542,677,2015-11-09
543,650,2012-09-14
537,836,2012-01-29
543,651,2015-05-16
556,248,2009-10-01
545,590,2015-05-29
546,561,2013-10-13
536,873,2011-11-17
559,161,2015-02-18
540,752,2015-08-27
537,846,2015-09-10
543,660,2007-04-16
539,785,2015-11-26
543,661,2013-05-26
543,663,2013-09-07
533,976,2015-12-28
554,326,2013-01-11
551,420,2015-07-19
548,513,2015-04-09
556,267,2007-01-14
537,857,2015-10-25
536,889,2014-10-23
556,269,2013-05-21
550,459,2010-03-18
550,460,2015-02-18
544,647,2015-05-12
559,183,2015-05-19
543,680,2015-04-05
540,774,2015-10-25
561,124,2015-11-07
551,434,2015-09-26
544,652,2015-11-01
562,99,2011-12-09
545,626,2015-03-28
533,1000,2015-04-08
561,135,2015-09-15
535,942,2011-12-04
542,729,2015-08-22
537,886,2014-05-04
537,887,2013-11-16
543,703,2015-11-28
563,83,2015-07-11
540,797,2015-11-18
547,586,2015-02-05
553,403,2014-03-18
551,466,2014-05-04
557,281,2015-11-28
563,99,2005-12-31
543,719,2006-04-24
535,968,2014-11-21
555,349,2015-08-06
559,226,2015-07-06
538,880,2015-06-21
545,664,2014-07-23
542,759,2015-12-22
536,947,2015-05-26
556,328,2015-06-24
554,390,2015-01-29
561,173,2015-07-14
556,330,2014-02-14
547,609,2012-06-04
565,52,2015-12-19
553,426,2014-02-10
535,984,2013-10-08
558,272,2009-03-29
538,893,2014-06-10
556,336,2015-03-23
548,584,2015-09-12
539,867,2015-11-30
546,651,2013-11-28
556,341,2014-04-25
548,591,2015-06-10
559,252,2015-07-06
536,965,2015-11-01
536,967,2014-03-09
559,254,2015-11-05
547,627,2014-05-11
541,815,2015-11-09
545,692,2015-02-04
555,382,2015-10-20
567,12,2015-09-28
543,756,2014-12-04
543,758,2011-02-17
539,884,2015-10-17
554,419,2014-05-26
560,234,2015-06-22
565,80,2014-09-21
563,145,2012-09-19
538,920,2013-08-19
539,890,2015-10-31
554,426,2012-12-09
566,55,2013-06-07
548,614,2015-05-09
546,679,2015-12-01
562,186,2015-03-24
539,900,2015-09-02
563,157,2015-08-19
547,654,2012-09-17
541,841,2015-09-20
552,500,2010-01-05
564,129,2013-03-02
560,254,2015-08-15
549,598,2013-04-16
555,414,2012-10-24
568,12,2014-08-23
537,973,2012-02-23
549,603,2012-08-27
567,49,2013-02-05
543,794,2015-09-06
564,144,2015-12-02
561,237,2009-06-03
553,485,2014-02-11
546,703,2013-03-10
566,83,2009-08-06
559,300,2014-11-06
552,518,2013-04-16
564,149,2010-04-23
565,119,2013-05-14
539,926,2015-10-22
541,864,2014-09-25
556,402,2009-01-19
551,560,2015-03-15
562,220,2014-08-11
564,158,2013-06-19
544,780,2013-01-09
564,162,2013-08-25
562,225,2015-08-04
567,70,2014-02-28
551,566,2012-07-15
557,381,2015-12-29
567,72,2012-07-06
543,817,2014-11-04
569,12,2015-07-16
548,663,2015-10-10
562,229,2009-01-07
567,75,2014-08-25
552,541,2015-05-12
567,80,2015-07-13
565,144,2014-02-05
558,363,2015-02-26
554,488,2015-07-16
560,304,2015-07-04
544,800,2013-03-02
554,491,2013-06-05
544,803,2015-07-11
549,652,2015-10-21
542,870,2015-08-15
564,188,2015-12-07
548,685,2014-11-18
554,503,2010-03-23
548,690,2015-11-11
563,227,2002-08-01
551,600,2014-12-15
549,664,2012-05-17
543,851,2015-02-03
539,975,2015-08-30
566,138,2011-01-31
548,697,2015-02-13
551,607,2011-11-23
552,576,2007-08-31
561,298,2015-03-11
569,55,2012-06-25
562,273,2013-09-11
552,587,2010-06-20
551,621,2015-10-31
545,809,2010-09-26
565,192,2014-07-06
551,630,2008-12-14
567,135,2015-04-23
552,601,2008-09-21
569,75,2015-05-10
562,293,2011-11-28
568,108,2015-05-17
546,790,2015-05-06
540,977,2015-08-14
551,638,2010-01-15
558,421,2013-05-21
563,267,2010-10-19
549,703,2013-01-23
544,858,2014-02-09
571,23,2012-12-17
548,736,2015-11-03
549,706,2012-08-07
561,335,2015-12-03
569,87,2014-03-20
556,491,2010-12-27
567,152,2013-08-28
563,278,2013-05-30
543,899,2013-12-19
568,125,2013-11-24
542,931,2012-01-05
551,652,2015-11-24
552,622,2014-06-24
567,158,2013-02-02
541,965,2015-11-27
549,717,2012-01-21
546,810,2015-01-26
562,316,2009-10-03
558,440,2013-04-30
560,379,2015-04-29
568,132,2013-05-20
559,411,2014-09-21
567,163,2015-07-18
549,722,2011-12-13
546,820,2013-03-07
572,15,2009-08-08
563,294,2015-08-30
562,325,2015-12-21
556,512,2015-03-07
567,171,2015-04-11
546,826,2011-10-15
563,301,2009-01-07
561,364,2008-03-24
564,272,2009-08-04
548,769,2015-05-29
554,584,2012-06-11
557,496,2015-10-03
566,217,2015-02-20
544,901,2015-07-13
556,532,2014-11-08
563,315,2015-11-05
552,657,2012-12-08
567,194,2014-12-28
564,288,2012-11-21
562,352,2015-12-25
564,291,2015-07-04
555,573,2014-07-27
573,16,2014-08-15
549,761,2015-09-24
558,482,2012-02-10
566,234,2015-06-10
570,115,2015-08-31
544,923,2014-01-26
573,24,2015-11-28
551,707,2010-12-22
565,274,2015-03-15
570,120,2015-06-06
547,833,2015-12-06
569,152,2007-10-11
557,525,2015-12-05
557,527,2015-08-12
542,992,2014-06-17
553,652,2015-10-23
564,313,2007-08-26
556,561,2015-08-03
558,500,2013-09-29
543,965,2010-01-09
564,316,2015-11-29
571,99,2014-09-17
553,657,2015-07-28
542,999,2015-08-12
564,320,2015-06-12
545,909,2015-11-21
551,725,2015-09-21
573,43,2014-05-14
564,323,2011-08-19
555,602,2013-12-07
557,542,2015-08-15
573,46,2015-02-23
553,672,2015-05-25
565,300,2014-12-15
564,332,2015-12-23
559,488,2015-09-17
553,679,2015-06-03
549,804,2015-06-24
574,30,2013-10-05
546,899,2013-08-03
569,187,2012-11-24
556,590,2013-12-25
563,373,2007-06-27
574,33,2012-01-03
548,839,2015-07-05
563,374,2015-03-19
564,344,2008-09-14
557,564,2015-11-06
575,6,2009-10-04
569,193,2005-10-26
559,503,2014-10-06
574,39,2010-08-18
562,415,2008-02-04
549,819,2013-08-21
573,76,2015-03-18
557,574,2015-11-07
572,109,2014-08-31
551,764,2015-04-02
556,609,2011-04-03
556,611,2015-09-09
546,923,2011-03-31
554,676,2014-11-25
568,246,2009-02-14
567,278,2015-04-24
566,310,2015-11-09
561,466,2006-01-18
573,94,2015-09-24
560,498,2015-04-01
568,252,2015-03-22
575,39,2004-02-25
564,381,2015-11-03
552,753,2008-10-11
569,227,2009-10-24
551,785,2013-09-27
576,12,2014-09-17
561,477,2008-04-23
549,849,2014-05-18
563,415,2014-10-21
574,75,2015-05-31
566,325,2015-11-29
555,666,2015-09-07
549,856,2013-01-15
550,826,2008-03-09
565,361,2014-06-13
567,302,2012-09-23
563,427,2015-09-13
561,490,2009-03-13
556,650,2014-01-31
570,216,2015-06-20
565,373,2014-04-07
551,808,2008-09-14
558,594,2014-10-03
573,132,2014-07-29
562,474,2014-12-12
549,878,2014-08-16
563,446,2015-06-17
575,74,2006-10-05
549,882,2013-10-28
550,851,2015-09-27
566,355,2015-08-03
557,635,2015-12-21
571,201,2012-07-02
567,327,2012-09-02
555,701,2012-04-30
569,270,2015-04-24
563,456,2015-03-17
546,983,2015-06-10
560,551,2015-03-15
562,490,2009-03-18
550,863,2015-05-06
575,89,2013-09-13
550,866,2014-11-22
561,525,2009-04-13
557,652,2015-12-31
555,714,2015-06-24
551,841,2013-07-30
576,66,2015-12-11
554,751,2010-08-09
567,349,2012-11-11
554,753,2010-01-17
556,691,2015-01-24
564,443,2008-09-30
576,75,2015-11-28
577,46,2015-09-11
551,852,2013-04-14
577,47,2007-05-05
547,980,2012-10-12
561,546,2013-10-13
549,919,2013-07-03
577,53,2013-03-21
569,302,2014-04-24
553,799,2014-08-18
574,149,2013-09-10
564,460,2011-03-04
578,26,2015-11-14
561,556,2015-08-03
569,309,2011-08-15
564,465,2011-04-13
551,869,2008-12-08
547,993,2014-08-03
558,652,2015-12-20
556,715,2008-05-18
565,436,2014-05-08
555,746,2014-01-22
566,407,2015-12-08
573,191,2015-12-12
566,408,2009-11-24
569,316,2011-06-26
565,440,2014-02-22
564,471,2015-10-19
552,844,2014-07-30
569,317,2015-03-07
557,691,2015-12-19
557,692,2015-12-22
548,971,2014-11-21
573,197,2014-07-19
549,943,2013-10-07
562,541,2015-06-08
577,80,2014-06-10
569,332,2015-11-12
567,395,2015-08-21
548,984,2015-06-24
568,365,2015-05-16
569,336,2015-01-03
549,956,2015-05-24
564,496,2015-02-10
564,497,2009-10-11
555,777,2007-01-23
549,964,2013-07-08
548,996,2015-10-25
563,532,2014-10-01
557,720,2015-10-10
557,722,2015-11-15
569,350,2015-12-10
563,537,2014-04-25
577,104,2014-09-05
557,724,2015-08-10
571,291,2013-11-23
566,446,2015-12-25
563,539,2015-08-26
564,511,2012-03-27
570,326,2015-05-30
559,668,2015-06-08
577,110,2006-03-21
574,203,2013-09-15
580,19,2005-09-16
578,81,2009-06-14
556,763,2012-12-17
572,268,2014-10-24
565,487,2014-05-09
565,490,2013-06-16
561,615,2012-02-04
569,370,2013-08-02
573,246,2015-06-06
550,960,2012-11-02
577,123,2005-02-21
572,278,2013-03-16
551,930,2010-01-03
557,745,2015-12-21
564,529,2012-06-09
573,255,2014-10-22
574,224,2014-05-17
563,566,2012-05-06
577,132,2013-04-06
569,381,2015-08-31
579,74,2009-02-21
581,13,2007-11-24
578,107,2013-02-10
557,759,2015-09-22
570,356,2015-05-25
581,16,2009-02-25
558,729,2014-11-24
562,606,2015-06-07
571,328,2014-07-18
553,891,2013-04-24
578,117,2006-12-15
556,799,2015-04-25
557,769,2015-12-03
563,586,2015-11-09
556,803,2009-05-04
551,959,2015-02-16
570,370,2015-05-08
564,557,2015-11-06
566,495,2015-06-30
565,530,2013-12-10
561,659,2015-12-03
567,474,2012-09-14
563,599,2014-12-31
562,630,2007-12-08
564,569,2010-08-23
577,167,2004-06-12
562,632,2010-07-23
564,574,2014-08-17
560,700,2015-10-31
554,889,2015-08-18
561,673,2014-02-05
554,890,2010-09-23
578,146,2005-04-28
554,891,2014-11-27
572,333,2010-03-20
564,581,2008-02-14
581,57,2012-12-27
551,987,2015-06-13
556,833,2014-02-23
575,244,2012-10-16
566,524,2010-07-03
581,59,2008-12-25
551,990,2015-01-05
556,835,2015-12-18
560,713,2015-10-29
553,930,2014-07-15
583,3,2015-06-28
552,965,2006-12-17
558,779,2015-10-13
551,997,2014-06-29
581,68,2012-02-06
568,472,2009-11-22
559,753,2015-11-05
569,443,2009-03-23
568,475,2015-11-01
553,941,2012-11-08
569,447,2009-11-03
564,605,2014-11-16
568,482,2014-12-12
555,885,2009-05-20
582,50,2015-07-27
567,515,2015-05-20
564,613,2009-02-11
566,551,2012-07-15
578,180,2011-08-07
577,211,2005-09-18
572,366,2014-06-05
575,276,2008-03-04
